year,immig_status,age,total_pop,medicaid,medicaid_rate
2022,Native-born,16,4049231,1408465,0.34783518154434756
2022,Native-born,17,4030608,1353542,0.3358158372136412
2022,Native-born,18,4212317,1182352,0.28068922638063565
2022,Native-born,19,3953284,926227,0.23429305863176034
2022,Native-born,20,4139945,926680,0.2238387224951056
2022,Native-born,21,4131130,819044,0.19826149261824247
2022,Native-born,22,4081283,731031,0.17911793913825627
2022,Native-born,23,3997002,705340,0.17646726221302866
2022,Native-born,24,3978065,699338,0.17579853521749897
2022,Native-born,25,3804481,644964,0.169527459855891
2022,Native-born,26,3747380,681845,0.18195245745027191
2022,Native-born,27,3821014,738258,0.19320996991897962
2022,Native-born,28,3868917,736474,0.19035662951673557
2022,Native-born,29,3871766,730751,0.1887384206586865
2022,Native-born,30,4024622,750579,0.18649676913757365
2022,Native-born,31,3895331,717305,0.18414481336759314
2022,Native-born,32,3926035,707247,0.18014281584346548
2022,Native-born,33,3825846,678271,0.17728654002278188
2022,Native-born,34,3672355,640729,0.17447360072759852
2022,Native-born,35,3666730,610252,0.16642948894519094
2022,Native-born,36,3611934,591013,0.1636278514502203
2022,Native-born,37,3558503,578156,0.16247169104536374
2022,Native-born,38,3485528,563471,0.1616601559362025
2022,Native-born,39,3479644,555140,0.15953930919369913
2022,Native-born,40,3641317,577581,0.15861870856066637
2022,Native-born,41,3472357,539087,0.15525102977602823
2022,Native-born,42,3458053,529766,0.15319776764555085
2022,Native-born,43,3276483,498410,0.15211737707779957
2022,Native-born,44,3171689,464947,0.14659287212586103
2022,Native-born,45,3097506,428822,0.1384410554814099
2022,Native-born,46,2958846,405826,0.13715685101556485
2022,Native-born,47,2978605,398329,0.13373005148383219
2022,Native-born,48,2939290,373426,0.1270463275144678
2022,Native-born,49,2972010,385607,0.12974619870054274
2022,Native-born,50,3242411,428564,0.13217448374064855
2022,Native-born,51,3371528,426871,0.12661054572288885
2022,Native-born,52,3387206,448052,0.13227775340501877
2022,Native-born,53,3230812,413945,0.12812413721380259
2022,Native-born,54,3164924,432313,0.13659506515796271
2022,Native-born,55,3089869,428656,0.1387295060081835
2022,Native-born,56,3144335,453116,0.1441055103861389
2022,Native-born,57,3361515,500870,0.14900126877315734
2022,Native-born,58,3469519,522117,0.1504868542296497
2022,Native-born,59,3519130,518999,0.14747934858899786
2022,Native-born,60,3671011,557651,0.15190665459733027
2022,Native-born,61,3655978,564253,0.15433708846169206
2022,Native-born,62,3650166,564878,0.15475405776066076
2022,Native-born,63,3580918,573037,0.1600251667309891
2022,Native-born,64,3640163,550830,0.1513201469274865
2022,Native-born,65,3399834,479458,0.14102394411021243
2022,Native-born,66,3235886,444525,0.1373735045054121
2022,Native-born,67,3171764,414451,0.13066892744857436
2022,Native-born,68,3079616,389782,0.1265683773561379
2022,Native-born,69,2974524,359585,0.12088824968297449
2022,Native-born,70,2883615,357147,0.12385391253686778
2022,Native-born,71,2746080,330524,0.12036211618015498
2022,Native-born,72,2601749,309643,0.1190134021383308
2022,Native-born,73,2521047,292379,0.11597522775259644
2022,Native-born,74,2495830,298998,0.1197990247733219
2022,Native-born,75,2548098,301530,0.11833532305272403
2022,Native-born,76,1884781,230736,0.12242058891722699
2022,Native-born,77,1727039,212042,0.12277777166583963
2022,Native-born,78,1690932,211067,0.12482287874379336
2022,Native-born,79,1656295,213358,0.1288164246103502
2022,Native-born,80,1432882,186735,0.13032126860411394
2022,Native-born,81,1264213,170700,0.1350247149807825
2022,Native-born,82,1108059,155058,0.13993659182408158
2022,Native-born,83,1028793,142994,0.13899200325041092
2022,Native-born,84,914661,137364,0.1501802307084264
2022,Native-born,85,808641,126191,0.15605318058322543
2022,Native-born,86,720037,123651,0.17172867505419862
2022,Native-born,87,657372,110850,0.1686259834614191
2022,Native-born,88,546018,99169,0.18162221758257055
2022,Native-born,89,435882,74049,0.16988313350861012
2022,Native-born,90,309123,47662,0.1541845802479919
2022,Native-born,91,136432,25822,0.18926644775419257
2022,Native-born,92,283250,54085,0.19094439541041483
2022,Native-born,93,309411,65123,0.21047409432760955
2022,Native-born,94,599318,111161,0.1854791613133595
2022,Native-born,95,442753,95003,0.21457336257461834
2022,Native-born,96,15661,5444,0.3476150948215312
2022,Native-born,97,5253,989,0.18827336759946697
2022,Naturalized citizen,0,7676,4562,0.5943199583116207
2022,Naturalized citizen,1,6147,2242,0.36473076297380835
2022,Naturalized citizen,2,9668,4374,0.45242035581299134
2022,Naturalized citizen,3,11640,6016,0.5168384879725086
2022,Naturalized citizen,4,11365,4906,0.4316761988561373
2022,Naturalized citizen,5,16722,6347,0.37955986126061475
2022,Naturalized citizen,6,16401,7084,0.431924882629108
2022,Naturalized citizen,7,28519,13001,0.45587152424699323
2022,Naturalized citizen,8,31643,14392,0.45482413171949565
2022,Naturalized citizen,9,33586,13596,0.4048115286131126
2022,Naturalized citizen,10,37565,16944,0.45105816584586717
2022,Naturalized citizen,11,44607,19372,0.43428161499316253
2022,Naturalized citizen,12,54573,22499,0.4122734685650413
2022,Naturalized citizen,13,53728,24175,0.4499516081000596
2022,Naturalized citizen,14,69189,29772,0.4302996141005073
2022,Naturalized citizen,15,77168,33160,0.42971179763632594
2022,Naturalized citizen,16,86459,34094,0.3943372002914676
2022,Naturalized citizen,17,86694,31992,0.36902207765243267
2022,Naturalized citizen,18,97494,33713,0.34579563870597163
2022,Naturalized citizen,19,101926,32854,0.3223318878401978
2022,Naturalized citizen,20,119079,37974,0.3188975386088227
2022,Naturalized citizen,21,126093,30821,0.24443069797689007
2022,Naturalized citizen,22,134221,33367,0.2485974623941112
2022,Naturalized citizen,23,150270,32511,0.21635056897584348
2022,Naturalized citizen,24,157266,29203,0.18569175791334427
2022,Naturalized citizen,25,170411,30523,0.17911402432941537
2022,Naturalized citizen,26,188280,36046,0.19144890588485236
2022,Naturalized citizen,27,189823,37473,0.1974102189934834
2022,Naturalized citizen,28,202822,37330,0.18405301200067054
2022,Naturalized citizen,29,223489,40189,0.17982540527721722
2022,Naturalized citizen,30,255805,48069,0.18791266785246574
2022,Naturalized citizen,31,255969,51478,0.20111029069926437
2022,Naturalized citizen,32,280341,50436,0.17990946739863237
2022,Naturalized citizen,33,297882,55610,0.1866846603688709
2022,Naturalized citizen,34,325388,59208,0.18196122782647178
2022,Naturalized citizen,35,356056,65416,0.1837239085986474
2022,Naturalized citizen,36,363567,63285,0.1740669532713365
2022,Naturalized citizen,37,390526,72844,0.1865279136344315
2022,Naturalized citizen,38,406941,71091,0.17469608616482488
2022,Naturalized citizen,39,417884,66016,0.1579768548209551
2022,Naturalized citizen,40,448168,78821,0.1758737794755538
2022,Naturalized citizen,41,429752,71946,0.1674128334481282
2022,Naturalized citizen,42,457149,81295,0.17783042290369222
2022,Naturalized citizen,43,452102,78434,0.1734873988613189
2022,Naturalized citizen,44,467743,78773,0.1684108580994264
2022,Naturalized citizen,45,474710,74863,0.15770259737523962
2022,Naturalized citizen,46,469443,68965,0.1469081443327518
2022,Naturalized citizen,47,489347,74399,0.15203730685995828
2022,Naturalized citizen,48,508525,70543,0.13872081018632318
2022,Naturalized citizen,49,503247,77228,0.15345943443279345
2022,Naturalized citizen,50,549752,76384,0.13894265050422736
2022,Naturalized citizen,51,518001,79201,0.15289738822898025
2022,Naturalized citizen,52,508318,76847,0.15117898638254007
2022,Naturalized citizen,53,515916,71686,0.13894897618992239
2022,Naturalized citizen,54,524610,76917,0.14661748727626236
2022,Naturalized citizen,55,506633,87716,0.17313518858818908
2022,Naturalized citizen,56,523610,74053,0.14142778021810126
2022,Naturalized citizen,57,511067,83653,0.16368303960146124
2022,Naturalized citizen,58,523687,91696,0.17509695676997902
2022,Naturalized citizen,59,513388,89933,0.17517550079082486
2022,Naturalized citizen,60,484851,88635,0.1828087391796655
2022,Naturalized citizen,61,481740,86939,0.18046871756549177
2022,Naturalized citizen,62,494062,92515,0.18725382644283511
2022,Naturalized citizen,63,462253,90595,0.19598574806437166
2022,Naturalized citizen,64,446259,94004,0.21064897290586856
2022,Naturalized citizen,65,438288,81062,0.1849514474500785
2022,Naturalized citizen,66,408120,78270,0.19178182887386064
2022,Naturalized citizen,67,403156,81226,0.2014753594142218
2022,Naturalized citizen,68,389016,77875,0.20018456824397968
2022,Naturalized citizen,69,360546,70242,0.1948211878650713
2022,Naturalized citizen,70,351180,80223,0.22843840765419443
2022,Naturalized citizen,71,325635,72238,0.22183733321049642
2022,Naturalized citizen,72,320678,75671,0.23597190951671146
2022,Naturalized citizen,73,303381,74271,0.2448109802525537
2022,Naturalized citizen,74,302436,74812,0.24736473171183324
2022,Naturalized citizen,75,290483,68071,0.2343372934044333
2022,Naturalized citizen,76,253888,65566,0.2582477312830855
2022,Naturalized citizen,77,218432,57754,0.26440265162613535
2022,Naturalized citizen,78,212292,57927,0.2728647334803007
2022,Naturalized citizen,79,197000,58336,0.2961218274111675
2022,Naturalized citizen,80,191206,53935,0.2820779682645942
2022,Naturalized citizen,81,171426,55726,0.32507320943147483
2022,Naturalized citizen,82,157517,46736,0.29670448269075717
2022,Naturalized citizen,83,152891,51998,0.3400985015468536
2022,Naturalized citizen,84,137451,50043,0.36407883536678526
2022,Naturalized citizen,85,115790,42265,0.3650142499352276
2022,Naturalized citizen,86,110658,38410,0.3471054962135589
2022,Naturalized citizen,87,92945,36404,0.39167249448598634
2022,Naturalized citizen,88,74286,27957,0.37634278329698734
2022,Naturalized citizen,89,63957,25426,0.3975483527995372
2022,Naturalized citizen,90,52953,20564,0.38834438086605105
2022,Naturalized citizen,91,23652,10762,0.4550143751056993
2022,Naturalized citizen,92,32677,12375,0.37870673562444535
2022,Naturalized citizen,93,12758,3263,0.2557610910801066
2022,Naturalized citizen,94,87056,39691,0.45592492188935857
2022,Naturalized citizen,95,81149,36098,0.44483604234186497
2022,Naturalized citizen,96,2144,581,0.27098880597014924
2022,Naturalized citizen,97,1355,573,0.4228782287822878
2022,Undocumented,0,12508.687,2116.4655,0.16919965300914475
2022,Undocumented,1,17355.37591875,4257.1415,0.24529238202214723
2022,Undocumented,2,26720.27465453125,3424.0058125,0.12814261293228713
2022,Undocumented,3,38837.57217470313,6529.811193125,0.16813129213515038
2022,Undocumented,4,39962.0229349918,7607.308522410157,0.19036344918737827
2022,Undocumented,5,52280.485431995054,8831.217619052451,0.16891996212506183
2022,Undocumented,6,52475.01821092766,7443.784550614122,0.14185387265028127
2022,Undocumented,7,61583.43784102966,11451.506083400925,0.18595106874289202
2022,Undocumented,8,63571.84243058735,11228.348183763224,0.17662455191578258
2022,Undocumented,9,70785.3539294959,10140.42079538437,0.1432559171136518
2022,Undocumented,10,64496.20467690433,9478.552950476125,0.1469629569361363
2022,Undocumented,11,78692.22632580136,11606.548571717585,0.1474929496042491
2022,Undocumented,12,76532.93784437355,12975.629833383025,0.16954307777611272
2022,Undocumented,13,82302.36173545249,12752.5396557732,0.15494743269657507
2022,Undocumented,14,75612.98042272801,12396.433194870588,0.16394583477024832
2022,Undocumented,15,70161.90250082873,12306.12086485977,0.17539605435748287
2022,Undocumented,16,78791.19472023603,12243.998077056202,0.155398050766091
2022,Undocumented,17,102870.21865742747,14784.481327874306,0.14371974241747013
2022,Undocumented,18,136836.41614258254,15381.812436370548,0.11241022580087755
2022,Undocumented,19,153744.78359731083,8768.591679077088,0.057033425615556695
2022,Undocumented,20,181007.59277344856,14268.889371597901,0.07883033608129923
2022,Undocumented,21,200160.57992263424,10706.057008535548,0.053487340078019543
2022,Undocumented,22,216833.49000272097,13647.134765657398,0.06293831624204428
2022,Undocumented,23,208986.4833349083,13600.422387781126,0.06507800012111771
2022,Undocumented,24,213439.19035638962,11107.956242337152,0.0520427210382014
2022,Undocumented,25,218093.33794023754,10649.13095934415,0.048828318461805784
2022,Undocumented,26,211127.41939764112,0,0
2022,Undocumented,27,209965.7363006483,0,0
2022,Undocumented,28,197623.7185023246,0,0
2022,Undocumented,29,197375.21457814297,0,0
2022,Undocumented,30,241077.0165001946,0,0
2022,Undocumented,31,211707.26284101658,0,0
2022,Undocumented,32,240790.35497918807,0,0
2022,Undocumented,33,226533.63785729551,0,0
2022,Undocumented,34,232513.75170679693,0,0
2022,Undocumented,35,273908.1522156239,0,0
2022,Undocumented,36,258083.27713253567,0,0
2022,Undocumented,37,248956.49400965465,0,0
2022,Undocumented,38,246373.0399010794,0,0
2022,Undocumented,39,251402.7316627462,0,0
2022,Undocumented,40,288995.2996904553,0,0
2022,Undocumented,41,260872.16976330604,0,0
2022,Undocumented,42,259373.8836195749,696.1146136617879,0.00268382692947908
2022,Undocumented,43,246615.374797964,0,0
2022,Undocumented,44,231625.70701468753,1238.159053492958,0.005345516563990221
2022,Undocumented,45,248596.93188632588,1006.9694665359557,0.004050610998676385
2022,Undocumented,46,228735.83405390315,2044.3302459623635,0.008937516303110614
2022,Undocumented,47,224513.17776169823,953.1312673490108,0.004245324380739376
2022,Undocumented,48,214173.36432403716,1135.75294219232,0.005302960738264183
2022,Undocumented,49,213387.13793754627,1298.5976173349468,0.006085641477205706
2022,Undocumented,50,227221.48263301514,21378.46426053328,0.09408645702335103
2022,Undocumented,51,185498.7324414075,19406.20096979637,0.10461635351565597
2022,Undocumented,52,204603.1747492827,20939.59717897724,0.10234248419965268
2022,Undocumented,53,161316.7784343265,13524.418380752377,0.08383764238298552
2022,Undocumented,54,172339.17962052397,16484.315981754822,0.09565042620054166
2022,Undocumented,55,152043.26255730184,15894.250133664518,0.10453768135680669
2022,Undocumented,56,144431.61038325203,15837.174297819234,0.1096517185939767
2022,Undocumented,57,134253.14137775995,16268.71593195887,0.1211794060459423
2022,Undocumented,58,124431.60841386142,12830.239882756447,0.10311077744878835
2022,Undocumented,59,101198.76375559653,13426.42411369752,0.13267379576022742
2022,Undocumented,60,103933.81301521542,14618.30492394368,0.14065013588795813
2022,Undocumented,61,84893.43132778657,9561.028344295775,0.11262388850062117
2022,Undocumented,62,87114.83542065148,10423.072714518612,0.11964750509128223
2022,Undocumented,63,75131.51124824744,9166.290469258904,0.12200327554934844
2022,Undocumented,64,66195.24326390024,8946.222063558547,0.1351490170961785
2022,Undocumented,65,44169.41892345945,0,0
2022,Undocumented,66,32802.2974026466,0,0
2022,Undocumented,67,32861.657009952585,0,0
2022,Undocumented,68,25687.430296123915,0,0
2022,Undocumented,69,22568.20441252362,0,0
2022,Undocumented,70,20885.584211510606,0,0
2022,Undocumented,71,15514.777346709805,0,0
2022,Undocumented,72,17365.564851042447,0,0
2022,Undocumented,73,14857.263153805561,0,0
2022,Undocumented,74,14874.691963883608,0,0
2022,Undocumented,75,14561.386044172283,0,0
2022,Undocumented,76,8507.273485901667,0,0
2022,Undocumented,77,10160.454003987372,0,0
2022,Undocumented,78,10606.888844229412,0,0
2022,Undocumented,79,7917.645963810689,0,0
2022,Undocumented,80,4815.3301544117585,0,0
2022,Undocumented,81,5618.995153467679,0,0
2022,Undocumented,82,6278.243680662205,0,0
2022,Undocumented,83,4875.383684290543,0,0
2022,Undocumented,84,4322.8170192631715,0,0
2022,Undocumented,85,2291.7194708486836,0,0
2022,Undocumented,86,1973.514718955098,0,0
2022,Undocumented,87,2499.9951473142496,0,0
2022,Undocumented,88,1961.149478664712,0,0
2022,Undocumented,89,877.9458391978736,0,0
2022,Undocumented,90,1780.1364533508458,0,0
2022,Undocumented,91,336.5836227695205,0,0
2022,Undocumented,92,901.1901004850853,0,0
2022,Undocumented,93,214.8639756889943,0,0
2022,Undocumented,94,1205.845399267043,0,0
2022,Undocumented,95,305.9984512702752,0,0
2022,Undocumented,96,519.3550515690617,0,0
2023,Legal noncitizen,0,10510,6424,0.6112274024738344
2023,Legal noncitizen,1,24875,17247,0.6933467336683418
2023,Legal noncitizen,2,32004,18453,0.5765841769778778
2023,Legal noncitizen,3,33834,21492,0.635219010462848
2023,Legal noncitizen,4,46084,28368,0.6155715649683188
2023,Legal noncitizen,5,46966,30717,0.6540263169101052
2023,Legal noncitizen,6,53951,34995,0.6486441400530111
2023,Legal noncitizen,7,54769,34199,0.6244225748142197
2023,Legal noncitizen,8,69986,44575,0.6369130969050953
2023,Legal noncitizen,9,70301,46732,0.6647416110723887
2023,Legal noncitizen,10,74135,46376,0.6255614756862481
2023,Legal noncitizen,11,80629,49100,0.6089620359920128
2023,Legal noncitizen,12,81179,50471,0.6217248303132583
2023,Legal noncitizen,13,80144,49297,0.6151053104412059
2023,Legal noncitizen,14,85397,52740,0.6175860978722906
2023,Legal noncitizen,15,72509,43466,0.599456619178309
2023,Legal noncitizen,16,70268,44065,0.6270991062788183
2023,Legal noncitizen,17,72730,48675,0.6692561528942664
2023,Legal noncitizen,18,73064,42126,0.5765630132486587
2023,Legal noncitizen,19,84636,44353,0.524044141972683
2023,Legal noncitizen,20,87622,46563,0.5314076373513501
2023,Legal noncitizen,21,98932,48927,0.49455181336675696
2023,Legal noncitizen,22,99248,40626,0.4093382234402708
2023,Legal noncitizen,23,119771,43881,0.36637416402969
2023,Legal noncitizen,24,127379,39775,0.31225712244561504
2023,Legal noncitizen,25,150238,42205,0.28092093877714025
2023,Legal noncitizen,26,179290,60179,0.3356517374086675
2023,Legal noncitizen,27,192672,54992,0.28541770470021594
2023,Legal noncitizen,28,222757,62959,0.2826353380589611
2023,Legal noncitizen,29,224743,56859,0.25299564391326984
2023,Legal noncitizen,30,282707,67343,0.23820775573296735
2023,Legal noncitizen,31,263069,58915,0.22395265120557725
2023,Legal noncitizen,32,268148,60799,0.22673672747885495
2023,Legal noncitizen,33,286806,65779,0.22935015306513812
2023,Legal noncitizen,34,296217,77946,0.26313817235337605
2023,Legal noncitizen,35,319134,80247,0.25145236797082104
2023,Legal noncitizen,36,305638,81110,0.2653793049293609
2023,Legal noncitizen,37,316589,81281,0.2567398109220472
2023,Legal noncitizen,38,310836,86350,0.2777992253149571
2023,Legal noncitizen,39,281352,78719,0.27978830788478487
2023,Legal noncitizen,40,315124,97895,0.3106554879983752
2023,Legal noncitizen,41,270040,78251,0.289775588801659
2023,Legal noncitizen,42,272766,86402,0.3167623530791961
2023,Legal noncitizen,43,263321,78731,0.29899248445813287
2023,Legal noncitizen,44,262544,78786,0.3000868425863855
2023,Legal noncitizen,45,251587,84241,0.33483844554766345
2023,Legal noncitizen,46,243032,72546,0.2985039007208927
2023,Legal noncitizen,47,239220,76507,0.31981857704205335
2023,Legal noncitizen,48,228640,75838,0.3316917424772568
2023,Legal noncitizen,49,206803,65031,0.31445868773663826
2023,Legal noncitizen,50,200854,54747,0.2725711213119978
2023,Legal noncitizen,51,177665,47513,0.26743027608138914
2023,Legal noncitizen,52,194854,54843,0.2814568856682439
2023,Legal noncitizen,53,175967,48198,0.27390362965783355
2023,Legal noncitizen,54,163506,49183,0.30080241703668364
2023,Legal noncitizen,55,164520,51529,0.31320812059324094
2023,Legal noncitizen,56,147954,42391,0.2865147275504549
2023,Legal noncitizen,57,146259,40984,0.2802152346180406
2023,Legal noncitizen,58,146857,41521,0.28273081977706205
2023,Legal noncitizen,59,143215,42689,0.2980763188213525
2023,Legal noncitizen,60,141927,42622,0.3003093139430834
2023,Legal noncitizen,61,123595,36516,0.29544884501800234
2023,Legal noncitizen,62,127507,44545,0.34935336883465223
2023,Legal noncitizen,63,117316,37849,0.3226243649630059
2023,Legal noncitizen,64,124267,39712,0.31956995823509055
2023,Legal noncitizen,65,143004,47558,0.3325641240804453
2023,Legal noncitizen,66,129032,46072,0.35705871411742823
2023,Legal noncitizen,67,115422,42245,0.3660047477950477
2023,Legal noncitizen,68,117536,38264,0.3255513204465015
2023,Legal noncitizen,69,101516,34550,0.3403404389455849
2023,Legal noncitizen,70,99944,38791,0.38812735131673737
2023,Legal noncitizen,71,79333,29583,0.3728965247753142
2023,Legal noncitizen,72,82490,36036,0.4368529518729543
2023,Legal noncitizen,73,77874,27018,0.34694506510516987
2023,Legal noncitizen,74,70915,25697,0.3623633927941902
2023,Legal noncitizen,75,70138,25470,0.3631412358493256
2023,Legal noncitizen,76,62944,24260,0.38542196237925774
2023,Legal noncitizen,77,49767,19847,0.3987984005465469
2023,Legal noncitizen,78,50170,22169,0.4418776161052422
2023,Legal noncitizen,79,43552,18374,0.4218864805290228
2023,Legal noncitizen,80,37603,15421,0.41010025795814165
2023,Legal noncitizen,81,38280,14752,0.3853709508881923
2023,Legal noncitizen,82,37206,12927,0.34744396065150784
2023,Legal noncitizen,83,30575,13259,0.4336549468520033
2023,Legal noncitizen,84,26457,13341,0.5042521827871641
2023,Legal noncitizen,85,28075,10550,0.3757791629563669
2023,Legal noncitizen,86,22576,12356,0.5473068745570517
2023,Legal noncitizen,87,20738,10153,0.4895843379303694
2023,Legal noncitizen,88,19295,9414,0.4878984192796061
2023,Legal noncitizen,89,10707,4632,0.43261417764079574
2023,Legal noncitizen,90,6560,3363,0.5126524390243903
2023,Legal noncitizen,91,1725,888,0.5147826086956522
2023,Legal noncitizen,92,6255,3080,0.4924060751398881
2023,Legal noncitizen,93,2872,1434,0.49930362116991645
2023,Legal noncitizen,94,20410,13435,0.6582557569818717
2023,Legal noncitizen,95,8108,4738,0.5843611248149976
2023,Legal noncitizen,96,18,0,0
2023,Native-born,0,3458169,1440582,0.41657362610098003
2023,Native-born,1,3563979,1447420,0.4061247274464861
2023,Native-born,2,3523536,1485357,0.42155295135341314
2023,Native-born,3,3697744,1607529,0.43473236654565595
2023,Native-born,4,3709683,1564654,0.42177566115487497
2023,Native-born,5,3679746,1534503,0.4170132938523474
2023,Native-born,6,3742475,1529799,0.408766658427912
2023,Native-born,7,3866026,1571198,0.40641164855073403
2023,Native-born,8,3895029,1561243,0.40082962155095636
2023,Native-born,9,3893346,1543838,0.3965324427882854
2023,Native-born,10,3920716,1541387,0.39313916131645343
2023,Native-born,11,3917430,1523270,0.38884421674414094
2023,Native-born,12,4009530,1553260,0.38739203846834913
2023,Native-born,13,4083392,1540760,0.37732355845336424
2023,Native-born,14,4209046,1616792,0.3841231480957918
2023,Native-born,15,4217411,1567229,0.37160926454642434
2023,Native-born,16,4210955,1487414,0.3532248622937077
2023,Native-born,17,4130095,1403221,0.33975513880431324
2023,Native-born,18,4191467,1205290,0.2875580315913259
2023,Native-born,19,3978553,925117,0.23252599626044945
2023,Native-born,20,3922205,854948,0.2179763678849015
2023,Native-born,21,3894214,803116,0.20623314486569047
2023,Native-born,22,3887808,729582,0.1876589584670848
2023,Native-born,23,3941787,685680,0.17395156054855324
2023,Native-born,24,3871411,679511,0.17552024313615888
2023,Native-born,25,3763933,619257,0.16452391687099638
2023,Native-born,26,3747002,696760,0.18595132855546914
2023,Native-born,27,3760277,688015,0.18296923338360446
2023,Native-born,28,3828477,737284,0.19257892890567188
2023,Native-born,29,3813618,691936,0.18143820382639267
2023,Native-born,30,3935446,726950,0.1847185808165072
2023,Native-born,31,3890220,739575,0.19011135617008806
2023,Native-born,32,3936541,731516,0.185827100492539
2023,Native-born,33,3949733,729712,0.1847497033343773
2023,Native-born,34,3843085,695365,0.18093927144468572
2023,Native-born,35,3723870,647162,0.17378748452550707
2023,Native-born,36,3670232,625748,0.17049276449009218
2023,Native-born,37,3563621,592769,0.16633895692050304
2023,Native-born,38,3562560,577630,0.16213902362346178
2023,Native-born,39,3455028,552730,0.15997844301117098
2023,Native-born,40,3587691,570749,0.15908532814002097
2023,Native-born,41,3488170,550938,0.15794471026354792
2023,Native-born,42,3464880,546775,0.1578048879037658
2023,Native-born,43,3444347,502594,0.14591851517863907
2023,Native-born,44,3263622,471009,0.14432094157963146
2023,Native-born,45,3157316,443789,0.14055894310230588
2023,Native-born,46,3050144,437625,0.1434768325692164
2023,Native-born,47,2976932,398662,0.13391706629509845
2023,Native-born,48,2959388,400003,0.13516409473850674
2023,Native-born,49,2925022,388892,0.1329535299221681
2023,Native-born,50,3023778,403987,0.13360339284167025
2023,Native-born,51,3099744,407492,0.1314598883004532
2023,Native-born,52,3341480,427295,0.12787597112656668
2023,Native-born,53,3358126,446463,0.13295004416153533
2023,Native-born,54,3202149,421840,0.1317365306861111
2023,Native-born,55,3055359,430288,0.1408305865202747
2023,Native-born,56,3055581,439324,0.14377756636135647
2023,Native-born,57,3156153,464123,0.14705339063093584
2023,Native-born,58,3382958,503995,0.1489805667111445
2023,Native-born,59,3426908,522093,0.1523510406465537
2023,Native-born,60,3627554,572368,0.15778345408503913
2023,Native-born,61,3584894,560684,0.1564018350333371
2023,Native-born,62,3679559,595500,0.16184004659254003
2023,Native-born,63,3613427,588389,0.16283406306533935
2023,Native-born,64,3590152,561891,0.15650897232206323
2023,Native-born,65,3408528,497354,0.14591460008543278
2023,Native-born,66,3350150,487493,0.14551378296494186
2023,Native-born,67,3241159,452113,0.13949115115919952
2023,Native-born,68,3151993,408558,0.12961894268166205
2023,Native-born,69,3063856,380465,0.12417848619517366
2023,Native-born,70,2996374,378638,0.126365400313846
2023,Native-born,71,2830296,337557,0.11926561744778638
2023,Native-born,72,2713732,325425,0.119917884301029
2023,Native-born,73,2552469,317558,0.12441208884417401
2023,Native-born,74,2498321,308690,0.12355898221245389
2023,Native-born,75,2395415,294516,0.1229498855104439
2023,Native-born,76,2361804,287119,0.12156766607220582
2023,Native-born,77,1761715,215630,0.12239777716600017
2023,Native-born,78,1613478,203535,0.12614674634547232
2023,Native-born,79,1602555,197202,0.12305474695096268
2023,Native-born,80,1594148,212746,0.13345435931921001
2023,Native-born,81,1313339,171566,0.13063344650543385
2023,Native-born,82,1159117,160329,0.13831994526868296
2023,Native-born,83,1024576,155101,0.15138066868636393
2023,Native-born,84,910079,130639,0.1435468788973265
2023,Native-born,85,822531,123863,0.15058763742643133
2023,Native-born,86,719400,112726,0.1566944676118988
2023,Native-born,87,639854,107183,0.16751165109540614
2023,Native-born,88,566926,100471,0.17722066019198274
2023,Native-born,89,417274,73171,0.17535480283938132
2023,Native-born,90,287543,49691,0.17281241414327597
2023,Native-born,91,91463,17944,0.19618862272175633
2023,Native-born,92,269622,53403,0.19806618154304917
2023,Native-born,93,370838,68558,0.184873179124038
2023,Native-born,94,731378,138820,0.18980609206183396
2023,Native-born,95,273203,64725,0.23691174694274952
2023,Native-born,96,6474,1510,0.23324065492740192
2023,Naturalized citizen,0,8292,3024,0.36468885672937773
2023,Naturalized citizen,1,9757,4884,0.5005636978579482
2023,Naturalized citizen,2,7585,4100,0.5405405405405406
2023,Naturalized citizen,3,8139,2813,0.34561985501904413
2023,Naturalized citizen,4,14151,7208,0.5093632958801498
2023,Naturalized citizen,5,13430,7110,0.5294117647058824
2023,Naturalized citizen,6,17081,7813,0.45740881681400386
2023,Naturalized citizen,7,22188,11188,0.5042365242473409
2023,Naturalized citizen,8,23946,10963,0.4578217656393552
2023,Naturalized citizen,9,31353,15323,0.48872516186648807
2023,Naturalized citizen,10,37721,17062,0.45232098830889955
2023,Naturalized citizen,11,49516,23769,0.4800266580499233
2023,Naturalized citizen,12,50653,24547,0.48461098059344954
2023,Naturalized citizen,13,64053,29388,0.4588075499976582
2023,Naturalized citizen,14,65379,28077,0.429449823337769
2023,Naturalized citizen,15,74112,35331,0.4767244170984456
2023,Naturalized citizen,16,87626,35316,0.4030310638394997
2023,Naturalized citizen,17,88763,32726,0.3686896567263387
2023,Naturalized citizen,18,100972,35348,0.350077249138375
2023,Naturalized citizen,19,96864,28292,0.2920796167822927
2023,Naturalized citizen,20,104170,30257,0.2904579053470289
2023,Naturalized citizen,21,112128,32005,0.2854327197488584
2023,Naturalized citizen,22,132668,35963,0.27107516507371787
2023,Naturalized citizen,23,142950,33203,0.23227002448408535
2023,Naturalized citizen,24,150082,31002,0.2065670766647566
2023,Naturalized citizen,25,164920,34089,0.2067002182876546
2023,Naturalized citizen,26,183170,34132,0.18634055795162963
2023,Naturalized citizen,27,186500,36937,0.19805361930294907
2023,Naturalized citizen,28,198742,38151,0.1919624437713216
