year,immig_status,age,total_pop,medicaid,medicaid_rate
2011,Legal immigrant,34,154925.43,54817.22,0.35382971020316034
2011,Legal immigrant,35,170890.8,52065.73,0.3046725160160758
2011,Legal immigrant,36,191974,59963.35,0.3123514121703981
2011,Legal immigrant,37,166197.2,44935.53,0.27037477165680285
2011,Legal immigrant,38,214742.68,69541.19,0.3238349730943099
2011,Legal immigrant,39,174690.03,40744.83,0.23324072930779163
2011,Legal immigrant,40,192646.83,44918.63,0.23316568458458414
2011,Legal immigrant,41,193514.85,53191.74,0.2748716183796747
2011,Legal immigrant,42,185955.7,59044.07,0.31751686019842357
2011,Legal immigrant,43,174263.83,54280.45,0.31148431662497034
2011,Legal immigrant,44,152349.53,33377.04,0.21908200176265724
2011,Legal immigrant,45,148029.68,30473.65,0.2058617569125327
2011,Legal immigrant,46,162931.22,48674.46,0.29874237730497566
2011,Legal immigrant,47,184374.99,49592.07,0.2689739535714687
2011,Legal immigrant,48,175828.62,30748.99,0.17488046030276527
2011,Legal immigrant,49,150520.63,40280.57,0.2676083006030469
2011,Legal immigrant,50,165116.7,38175.36,0.23120229510400825
2011,Legal immigrant,51,164948.32,37003.12,0.22433159670859334
2011,Legal immigrant,52,110226.42,23839.1,0.21627392053556668
2011,Legal immigrant,53,128989.03,33043.57,0.25617349010222035
2011,Legal immigrant,54,137656.43,48106.1,0.349464968690529
2011,Legal immigrant,55,118501.18000000001,32520.98,0.274435917009434
2011,Legal immigrant,56,118136.92,24969.23,0.21135839668073284
2011,Legal immigrant,57,107957.6,20013.09,0.185379167376822
2011,Legal immigrant,58,132292.37,23094.12,0.17456879788305252
2011,Legal immigrant,59,84032.62,26701.85,0.3177557715087308
2011,Legal immigrant,60,100445.98,24390.03,0.2428173830351399
2011,Legal immigrant,61,97597.84,29620.4,0.30349442159785506
2011,Legal immigrant,62,102084.65,22404.84,0.21947315291770117
2011,Legal immigrant,63,67751.3,28223.83,0.4165799032638488
2011,Legal immigrant,64,88203.52,15039.18,0.1705054401456994
2011,Legal immigrant,65,86208.7,20346.28,0.2360119106308296
2011,Legal immigrant,66,89383.9,18872.82,0.2111433938326701
2011,Legal immigrant,67,77200.62,15350.72,0.1988419263990367
2011,Legal immigrant,68,62008.57,10132.82,0.16340999316707353
